Type,Name,Properties
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[IMPORTS]->Import:tavily.TavilyClient,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Import:tavily.TavilyClient', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[IMPORTS]->Import:duckduckgo_search.DDGS,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Import:duckduckgo_search.DDGS', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Class:TavilySearch,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Class:TavilySearch', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Function:get_api_key,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Function:get_api_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Function:search,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Function:search', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:api_key,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:api_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:results,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:results', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:sources,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:sources', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:search_response,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:search_response', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:api_key,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:api_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:ddg,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:ddg', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:search_response,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:search_response', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\retrievers\tavily\tavily_search-[DEFINES]->Variable:search_response,"{'source': 'Module:gpt_researcher\\retrievers\\tavily\\tavily_search', 'target': 'Variable:search_response', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[IMPORTS]->Import:concurrent.futures.thread.ThreadPoolExecutor,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Import:concurrent.futures.thread.ThreadPoolExecutor', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\scraper-[IMPORTS]->Import:functools.partial,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Import:functools.partial', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\scraper-[IMPORTS]->Import:requests,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Import:requests', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\scraper-[IMPORTS]->Import:gpt_researcher.scraper.ArxivScraper,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Import:gpt_researcher.scraper.ArxivScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Class:Scraper,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Class:Scraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Function:run,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Function:run', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Function:extract_data_from_link,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Function:extract_data_from_link', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Function:get_scraper,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Function:get_scraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:partial_extract,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:partial_extract', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:res,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:res', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:content,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:content', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:SCRAPER_CLASSES,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:SCRAPER_CLASSES', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper_key,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper_class,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper_class', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:contents,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:contents', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:Scraper,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:Scraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:content,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:content', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper_key,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper_key,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\scraper-[DEFINES]->Variable:scraper_key,"{'source': 'Module:gpt_researcher\\scraper\\scraper', 'target': 'Variable:scraper_key', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\__init__-[IMPORTS]->Import:beautiful_soup.beautiful_soup.BeautifulSoupScraper,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Import:beautiful_soup.beautiful_soup.BeautifulSoupScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\__init__-[IMPORTS]->Import:newspaper.newspaper.NewspaperScraper,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Import:newspaper.newspaper.NewspaperScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\__init__-[IMPORTS]->Import:web_base_loader.web_base_loader.WebBaseLoaderScraper,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Import:web_base_loader.web_base_loader.WebBaseLoaderScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\__init__-[IMPORTS]->Import:arxiv.arxiv.ArxivScraper,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Import:arxiv.arxiv.ArxivScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\__init__-[IMPORTS]->Import:pymupdf.pymupdf.PyMuPDFScraper,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Import:pymupdf.pymupdf.PyMuPDFScraper', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\__init__-[DEFINES]->Variable:__all__,"{'source': 'Module:gpt_researcher\\scraper\\__init__', 'target': 'Variable:__all__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[IMPORTS]->Import:langchain_community.retrievers.ArxivRetriever,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Import:langchain_community.retrievers.ArxivRetriever', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Class:ArxivScraper,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Class:ArxivScraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Function:scrape,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Function:scrape', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Variable:query,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Variable:query', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Variable:retriever,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Variable:retriever', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\arxiv\arxiv-[DEFINES]->Variable:docs,"{'source': 'Module:gpt_researcher\\scraper\\arxiv\\arxiv', 'target': 'Variable:docs', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[IMPORTS]->Import:bs4.BeautifulSoup,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Import:bs4.BeautifulSoup', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Class:BeautifulSoupScraper,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Class:BeautifulSoupScraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Function:scrape,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Function:scrape', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Function:get_content_from_url,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Function:get_content_from_url', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:text,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:text', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:tags,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:tags', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:response,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:response', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:soup,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:soup', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:raw_content,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:raw_content', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:lines,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:lines', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:chunks,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:chunks', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\beautiful_soup\beautiful_soup-[DEFINES]->Variable:content,"{'source': 'Module:gpt_researcher\\scraper\\beautiful_soup\\beautiful_soup', 'target': 'Variable:content', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[IMPORTS]->Import:newspaper.Article,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Import:newspaper.Article', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Class:NewspaperScraper,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Class:NewspaperScraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Function:scrape,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Function:scrape', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Variable:article,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Variable:article', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Variable:title,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Variable:title', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\newspaper\newspaper-[DEFINES]->Variable:text,"{'source': 'Module:gpt_researcher\\scraper\\newspaper\\newspaper', 'target': 'Variable:text', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[IMPORTS]->Import:langchain_community.document_loaders.PyMuPDFLoader,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Import:langchain_community.document_loaders.PyMuPDFLoader', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[DEFINES]->Class:PyMuPDFScraper,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Class:PyMuPDFScraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[DEFINES]->Function:scrape,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Function:scrape', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[DEFINES]->Variable:loader,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Variable:loader', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\pymupdf\pymupdf-[DEFINES]->Variable:doc,"{'source': 'Module:gpt_researcher\\scraper\\pymupdf\\pymupdf', 'target': 'Variable:doc', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Class:WebBaseLoaderScraper,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Class:WebBaseLoaderScraper', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Function:__init__,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Function:__init__', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Function:scrape,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Function:scrape', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[IMPORTS]->Import:langchain_community.document_loaders.WebBaseLoader,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Import:langchain_community.document_loaders.WebBaseLoader', 'type': 'IMPORTS'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Variable:loader,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Variable:loader', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Variable:docs,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Variable:docs', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\scraper\web_base_loader\web_base_loader-[DEFINES]->Variable:content,"{'source': 'Module:gpt_researcher\\scraper\\web_base_loader\\web_base_loader', 'target': 'Variable:content', 'type': 'DEFINES'}"
Relationship,Module:gpt_researcher\utils\costs-[IMPORTS]->Import:tiktoken,"{'source': 'Module:gpt_researcher\\utils\\costs', 'target': 'Import:tiktoken', 'type': 'IMPORTS'}"
